"sp_code","Site","Date","YYYYMMDD","Transect","TransectBin","Transect_m","species_common","species_scientific","Death","width_mm","mass_g","Notes","Measurers"
"CLAMHO","2017_L_01","7/8/17",20170709,"Inside",2,"26-50","Horse clam","Tresus nuttallii","Sea Otter",123,4.29935485305833,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMHO","2017_H_02","8/21/2017",20170822,"Outside",4,"76-100","Horse clam","Tresus nuttallii","Sea Otter",55,0.810591137238735,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMHO","2017_L_03","7/23/2017",20170724,"Edge",2,"26-50","Horse clam","Tresus nuttallii","Crab",112,3.54045400449066,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMHO","2017_H_04","7/7/17",20170708,"Edge",2,"26-50","Horse clam","Tresus nuttallii","Crab",57,0.872888097256573,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMHO","2017_H_07","8/19/2017",20170820,"Edge",4,"76-100","Horse clam","Tresus nuttallii","Sea Otter",61,1.0046591492552,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMHO","2017_H_07","8/19/2017",20170820,"Edge",2,"26-50","Horse clam","Tresus nuttallii","Sea Otter",68,1.25840655458462,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMHO","2017_H_07","8/19/2017",20170820,"Edge",2,"26-50","Horse clam","Tresus nuttallii","Sea Otter",71,1.37622217888603,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMHO","2017_H_04","7/7/17",20170708,"Outside",4,"76-100","Horse clam","Tresus nuttallii","Sea Otter",64,1.10979070155601,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMHO","2017_H_07","8/19/2017",20170820,"Edge",4,"76-100","Horse clam","Tresus nuttallii","Sea Otter",41,0.440890692469992,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMHO","2017_H_07","8/19/2017",20170820,"Edge",4,"76-100","Horse clam","Tresus nuttallii","Sea Otter",40,0.418890352002579,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMHO","2017_L_02","7/14/2017",20170715,"Edge",3,"51-75","Horse clam","Tresus nuttallii","Crab",142,5.79060223420018,"","Tiff Stephens"
"CLAMMB","2017_L_07","7/21/2017",20170722,"Edge",4,"76-100","Bentnose macoma","Macoma nasuta","Whole",40,50.3351632891985,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",43,60.4029990104803,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Edge",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",42,56.9238076716345,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_07","7/25/2017",20170726,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Crab",47,75.5876687375645,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Edge",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",49,83.9614999719796,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_07","7/25/2017",20170726,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",44,64.0074785929435,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_L_03","7/23/2017",20170724,"Edge",4,"76-100","Bentnose macoma","Macoma nasuta","Whole",43,60.4029990104803,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_07","7/25/2017",20170726,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",47,75.5876687375645,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_08","8/21/2017",20170822,"Edge",3,"51-75","Bentnose macoma","Macoma nasuta","Crab",30,24.3711453077934,"Estimate","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_L_04","6/27/2017",20170628,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",47,75.5876687375645,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMMB","2017_M_07","7/25/2017",20170726,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",41,53.568377346149,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_07","7/25/2017",20170726,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",45,67.7387567339536,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_05","7/11/17",20170712,"Inside",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",57,122.933293744264,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_L_03","7/23/2017",20170724,"Edge",4,"76-100","Bentnose macoma","Macoma nasuta","Crab",44,64.0074785929435,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Outside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",21,9.91601368734449,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_07","7/25/2017",20170726,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",44,64.0074785929435,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_01","8/18/2017",20170819,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Sea Otter",44,64.0074785929435,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_L_06","7/22/2017",20170723,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Crab",42,56.9238076716345,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_L_03","7/23/2017",20170724,"Outside",4,"76-100","Bentnose macoma","Macoma nasuta","Sea Otter",35,35.9469613818026,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",42,56.9238076716345,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_L_04","6/27/2017",20170628,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Crab",44,64.0074785929435,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMMB","2017_H_04","7/7/17",20170708,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",41,53.568377346149,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",39,47.2226026056855,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_L_04","6/27/2017",20170628,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",55,112.346680386259,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",40,50.3351632891985,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_M_07","7/25/2017",20170726,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",45,67.7387567339536,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Edge",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",43,60.4029990104803,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_L_03","7/23/2017",20170724,"Edge",4,"76-100","Bentnose macoma","Macoma nasuta","Crab",43,60.4029990104803,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_L_03","7/23/2017",20170724,"Inside",2,"26-50","Bentnose macoma","Macoma nasuta","Crab",41,53.568377346149,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_L_03","7/23/2017",20170724,"Edge",4,"76-100","Bentnose macoma","Macoma nasuta","Whole",49,83.9614999719796,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_L_05","6/26/2017",20170627,"Inside",2,"26-50","Bentnose macoma","Macoma nasuta","Crab",47,75.5876687375645,"","Ginny Eckert, Tiff Stephens"
"CLAMMB","2017_L_06","7/22/2017",20170723,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Sea Otter",50,88.3488715155415,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_04","7/7/17",20170708,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",39,47.2226026056855,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMMB","2017_H_03","8/20/2017",20170821,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",44,64.0074785929435,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_L_04","6/27/2017",20170628,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Crab",52,97.5316253330945,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMMB","2017_H_04","7/7/17",20170708,"Edge",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",46,71.5983273987593,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMMB","2017_H_04","7/7/17",20170708,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",34,33.4135390683963,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",41,53.568377346149,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",42,56.9238076716345,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_H_03","8/20/2017",20170821,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",33,30.9909705191887,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_H_04","7/7/17",20170708,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",36,38.5929251016076,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Inside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",55,112.346680386259,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_L_04","6/27/2017",20170628,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",42,56.9238076716345,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Outside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",36,38.5929251016076,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_01","8/18/2017",20170819,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",45,67.7387567339536,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_H_04","7/7/17",20170708,"Inside",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",44,64.0074785929435,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMMB","2017_M_03","7/20/2017",20170721,"Inside",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",54,107.267702526623,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMMB","2017_M_04","7/11/17",20170712,"Outside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",39,47.2226026056855,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",45,67.7387567339536,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",37,41.3530949318334,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_H_04","7/7/17",20170708,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",41,53.568377346149,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMMB","2017_L_01","7/8/17",20170709,"Outside",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",51,92.8717779156142,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMMB","2017_H_03","8/20/2017",20170821,"Inside",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",30,24.3711453077934,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Edge",4,"76-100","Bentnose macoma","Macoma nasuta","Crab",37,41.3530949318334,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_07","7/25/2017",20170726,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",37,41.3530949318334,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_07","7/25/2017",20170726,"Edge",4,"76-100","Bentnose macoma","Macoma nasuta","Sea Otter",50,88.3488715155415,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_L_04","6/27/2017",20170628,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",47,75.5876687375645,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMMB","2017_L_06","7/22/2017",20170723,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Sea Otter",40,50.3351632891985,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Inside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",32,28.6775441484228,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",41,53.568377346149,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_M_03","7/20/2017",20170721,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",42,56.9238076716345,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMMB","2017_L_03","7/23/2017",20170724,"Inside",2,"26-50","Bentnose macoma","Macoma nasuta","Crab",46,71.5983273987593,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",41,53.568377346149,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",42,56.9238076716345,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",39,47.2226026056855,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_H_03","8/20/2017",20170821,"Edge",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",48,79.7082435914914,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_H_02","8/21/2017",20170822,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Crab",42,56.9238076716345,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",53,102.329806787006,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Outside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",40,50.3351632891985,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",36,38.5929251016076,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Inside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",45,67.7387567339536,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Outside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",35,35.9469613818026,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_03","7/20/2017",20170721,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",45,67.7387567339536,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMMB","2017_M_04","7/11/17",20170712,"Outside",1,"0-25","Bentnose macoma","Macoma nasuta","Crab",24,13.8850169511987,"Estimate","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_L_04","6/27/2017",20170628,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Sea Otter",55,112.346680386259,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",39,47.2226026056855,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_H_03","8/20/2017",20170821,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",35,35.9469613818026,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Sea Otter",43,60.4029990104803,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Crab",36,38.5929251016076,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",47,75.5876687375645,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Edge",4,"76-100","Bentnose macoma","Macoma nasuta","Sea Otter",40,50.3351632891985,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_05","7/11/17",20170712,"Outside",4,"76-100","Bentnose macoma","Macoma nasuta","Whole",37,41.3530949318334,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Outside",4,"76-100","Bentnose macoma","Macoma nasuta","Sea Otter",56,117.568096123837,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",44,64.0074785929435,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_07","7/25/2017",20170726,"Edge",3,"51-75","Bentnose macoma","Macoma nasuta","Crab",38,44.2291135748786,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_04","7/7/17",20170708,"Inside",1,"0-25","Bentnose macoma","Macoma nasuta","Crab",46,71.5983273987593,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMMB","2017_L_05","6/26/2017",20170627,"Edge",4,"76-100","Bentnose macoma","Macoma nasuta","Crab",51,92.8717779156142,"","Ginny Eckert, Tiff Stephens"
"CLAMMB","2017_L_03","7/23/2017",20170724,"Outside",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",39,47.2226026056855,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_07","7/25/2017",20170726,"Edge",4,"76-100","Bentnose macoma","Macoma nasuta","Whole",32,28.6775441484228,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_L_04","6/27/2017",20170628,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Crab",50,88.3488715155415,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMMB","2017_L_04","6/27/2017",20170628,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Crab",50,88.3488715155415,"","Ginny Eckert, Tiff Stephens, Nicole LaRoche"
"CLAMMB","2017_M_05","7/11/17",20170712,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",47,75.5876687375645,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",52,97.5316253330945,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_05","7/11/17",20170712,"Outside",4,"76-100","Bentnose macoma","Macoma nasuta","Whole",39,47.2226026056855,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",59,134.100353729497,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_L_07","7/21/2017",20170722,"Outside",2,"26-50","Bentnose macoma","Macoma nasuta","Crab",37,41.3530949318334,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_H_04","7/7/17",20170708,"Edge",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",45,67.7387567339536,"","Ashley Bolwerk, Tiff Stephens, Cathy Mattson"
"CLAMMB","2017_L_03","7/23/2017",20170724,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Crab",50,88.3488715155415,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_L_03","7/23/2017",20170724,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Crab",38,44.2291135748786,"Estimate","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Outside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",38,44.2291135748786,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_02","8/21/2017",20170822,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",38,44.2291135748786,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_M_07","7/25/2017",20170726,"Inside",3,"51-75","Bentnose macoma","Macoma nasuta","Whole",42,56.9238076716345,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_03","8/20/2017",20170821,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",53,102.329806787006,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Outside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",45,67.7387567339536,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Outside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",44,64.0074785929435,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_05","7/24/2017",20170725,"Edge",4,"76-100","Bentnose macoma","Macoma nasuta","Whole",42,56.9238076716345,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Outside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",37,41.3530949318334,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_05","7/11/17",20170712,"Outside",4,"76-100","Bentnose macoma","Macoma nasuta","Whole",35,35.9469613818026,"","Ashley Bolwerk, Cathy Mattson"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Outside",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",38,44.2291135748786,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_L_03","7/23/2017",20170724,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Sea Otter",44,64.0074785929435,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_H_06","7/23/2017",20170724,"Edge",2,"26-50","Bentnose macoma","Macoma nasuta","Whole",42,56.9238076716345,"","Ashley Bolwerk, Nicole LaRoche, Earthwatch"
"CLAMMB","2017_M_03","7/20/2017",20170721,"Edge",1,"0-25","Bentnose macoma","Macoma nasuta","Sea Otter",39,47.2226026056855,"","Tiff Stephens, Wendel Raymond, Earthwatch"
"CLAMMB","2017_H_02","8/21/2017",20170822,"Inside",1,"0-25","Bentnose macoma","Macoma nasuta","Whole",53,102.329806787006,"","Ashley Bolwerk, Nicole LaRoche, Wendel Raymond, Cathy Mattson, Tiff Stephens"
