site,collection_date,YYYYMMDD,quadrat,plant,rhi_length,node1,node2,node3,node4,node5,leaf_length1,leaf_length2,leaf_length3,leaf_length4,leaf_length5,leaf_length6,leaf_length7,leaf_length8,leaf_length9,leaf_length10,leaf_width1,leaf_width2,leaf_width3,leaf_width4,leaf_width5,leaf_width6,leaf_width7,leaf_width8,leaf_width9,leaf_width10,pad_mass_g,pad_epiphyte_mass_g,rhi_mass_fw,rhi_foil,rhi_foil_dw_g,shoot_mass_fw,shoot_foil,shoot_foil_dw,xs_shoot_mass_fw,xs_shoot_foil,xs_shoot_foil_dw,xs_pad_mass_g,xs_epiphyte_pad_mass_g,iso_count,iso_fw,iso_foil,iso_foil_dw,gamm_amph_count,gamm_amph_fw,gamm_amph_foil,gamm_amph_foil_dw,caprel_count,caprel_fw,caprel_foil,caprel_foil_dw,limpet_count,limpet_fw,limpet_foil,limpet_foil_dw,gastropod_count,gastropod_fw,gastropod_foil,gastropod_foil_dw,crab_count,crab_fw,crab_foil,crab_foil_dw,polychaete_count,other_animal_notes,notes
2017_L_05,27/6/17,20170627,4,5,3.7,0.9,0.7,0.5,0.6,,37.6,20.7,39.9,32.1,,,,,,,0.5,0.4,0.4,0.4,,,,,,,0.6518,0.6519,0.4727,0.9933,1.1059,1.0039,2.3749,2.5452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,5,1,4.0,0.6,1.0,1.1,0.9,,18.8,27.7,13.6,27.3,23.5,,,,,,0.4,0.4,0.5,0.5,0.4,,,,,,0.6464,0.6484,0.3460,0.9146,0.9782,0.7905,2.8118,2.9439,3.2891,2.4471,2.9206,,,1,0.1224,0.457,0.4932,1,0.0006,0.5083,0.5083,,,,,,,,,4,0.0056,0.3513,0.3539,,,,,1,,
2017_L_05,27/6/17,20170627,5,2,4.8,1.0,1.2,1.5,1.0,,35.0,41.8,12.3,36.2,25.3,46.4,,,,,0.5,0.5,0.5,0.6,0.5,0.5,,,,,0.6644,0.6645,0.7024,0.8813,0.9978,1.8723,2.3616,2.6771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,5,3,2.3,0.7,0.9,,,,22.4,18.3,12.1,22.0,12.9,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,0.7682,0.7682,0.2431,0.9261,0.9771,0.5436,2.2548,2.3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,5,4,5.0,1.6,1.5,1.1,,,10.4,48.0,38.4,31.2,36.6,49.0,,,,,0.3,0.6,0.6,0.5,0.5,0.5,,,,,0.6620,0.6622,0.7015,0.9300,1.0592,2.1140,2.1087,2.4727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,5,5,4.2,0.5,0.6,0.6,0.5,0.5,45.2,31.2,46.0,5.9,32.9,,,,,,0.5,0.5,0.5,0.4,0.5,,,,,,0.6454,0.6454,0.7884,0.9416,1.0752,1.2664,2.1057,2.2961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,6,1,3.4,0.4,0.7,0.7,0.3,0.3,34.4,29.5,6.4,47.9,23.7,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,0.6051,0.6051,0.3652,0.9238,0.9958,0.9543,2.2762,2.4079,3.5990,2.4400,2.8981,,,1,0.85,0.5655,0.5913,,,,,,,,,3,0.0352,0.5763,0.5887,2,0.0030,0.4824,0.4832,,,,,3,2 bivalves,
2017_L_05,27/6/17,20170627,6,2,5.0,0.6,0.9,0.7,0.6,0.5,37.2,20.6,22.1,27.3,6.5,,,,,,0.3,0.3,0.4,0.4,0.4,,,,,,0.7212,0.7212,0.4272,0.8752,0.9502,0.6740,2.4020,2.5036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,6,3,5.0,1.0,1.1,0.9,0.5,0.5,27.0,44.4,24.1,35.1,27.6,,,,,,0.5,0.5,0.4,0.5,0.5,,,,,,0.6812,0.6812,0.7304,0.8808,1.0014,1.2362,2.0637,2.2520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,6,4,5.0,0.5,0.5,0.7,0.6,0.5,19.5,27.0,47.2,34.0,11.9,,,,,,0.4,0.5,0.4,0.5,0.5,,,,,,0.6364,0.6364,0.5236,0.9014,0.9972,1.0956,2.1800,2.3429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,6,5,5.0,0.9,0.9,0.6,0.6,0.6,22.9,18.9,24.0,3.4,,,,,,,0.4,0.4,0.4,0.3,,,,,,,0.6225,0.6230,0.6929,0.8724,1.0156,0.4217,2.3029,2.3727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,7,1,5.0,0.6,1.2,1.2,1.6,,18.9,41.8,23.9,45.4,40.2,,,,,,0.5,0.5,0.6,0.6,0.5,,,,,,0.6154,0.6171,1.0934,0.8717,1.0331,1.9636,2.2522,2.5073,6.4025,2.3210,3.1543,,,,,,,3,0.0039,0.5609,0.5611,,,,,2,0.0200,0.5124,0.5197,4,0.0265,0.5706,0.5862,,,,,3,1 bivalve,
2017_L_05,27/6/17,20170627,7,2,5.0,1.3,1.5,1.4,,,32.6,22.2,47.6,32.2,,,,,,,0.5,0.5,0.6,0.6,,,,,,,0.7339,0.7369,0.8303,0.8765,1.0101,1.6285,2.0935,2.3217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,7,3,4.4,1.1,0.9,1.0,0.5,0.5,34.1,40.6,12.8,35.2,47.2,,,,,,0.5,0.5,0.3,0.5,0.5,,,,,,0.7044,0.7064,0.6002,0.8417,0.9418,1.4472,2.1949,2.4193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,7,4,5.0,1.0,1.2,1.7,,,15.8,46.0,23.1,43.1,,,,,,,0.6,0.6,0.6,0.6,,,,,,,0.6644,0.6650,0.7326,0.8484,0.9669,1.3709,2.0362,2.2354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,7,5,5.0,0.7,1.0,1.3,0.6,0.6,16.6,41.6,28.0,26.7,,,,,,,0.5,0.5,0.5,0.5,,,,,,,0.6725,0.6745,0.6672,0.8633,0.9634,1.1924,2.0958,2.2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,8,1,4.4,1.0,1.0,1.0,0.6,0.8,40.9,60.8,54.7,31.0,50.1,,,,,,0.4,0.4,0.5,0.5,0.4,,,,,,0.7492,0.7514,0.5603,0.8653,0.9604,1.6232,2.1065,2.3640,6.2259,2.2041,2.9641,,,1,0.0888,0.5692,0.6101,,,,,,,,,,,,,5,0.1015,0.3672,0.4281,,,,,3,,
2017_L_05,27/6/17,20170627,8,2,3.5,0.7,0.7,0.5,0.4,0.4,36.6,19.3,39.9,48.2,,,,,,,0.4,0.4,0.4,0.4,,,,,,,0.6249,0.6249,0.3295,0.8971,0.9446,0.9075,2.2054,2.3504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,8,3,3.7,0.5,0.8,1.1,0.5,0.4,14.3,46.5,34.4,42.2,,,,,,,0.4,0.4,0.4,0.4,,,,,,,0.7280,0.7280,0.3579,0.9409,0.9907,0.8699,2.1330,2.2897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,8,4,5.0,0.5,0.5,0.5,0.3,0.4,46.8,26.1,46.2,30.2,26.9,,,,,,0.3,0.4,0.4,0.3,0.3,,,,,,0.6451,0.6477,0.8321,0.8738,1.0159,0.9047,2.1610,2.3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,8,5,5.0,0.7,1.0,1.2,0.8,0.5,49.2,26.2,38.3,36.6,,,,,,,0.3,0.4,0.4,0.3,,,,,,,0.6867,0.6879,0.6983,0.8237,0.9084,1.0250,2.1985,2.3617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,1,1,5.0,1.9,2.1,,,,94.8,96.2,22.6,66.3,66.2,,,,,,0.6,0.7,0.7,0.7,0.7,,,,,,0.6422,0.6508,1.0319,0.5797,0.7125,4.8842,1.9771,2.8145,6.1360,2.7903,3.6827,,,1,0.0016,0.2989,0.2992,,,,,,,,,13,0.4564,0.4412,0.5950,21,0.0940,0.4368,0.4727,,,,,2,,
2017_L_06,23/7/17,20170723,1,2,5.0,2.0,1.7,,,,44.6,84.2,56.2,92.4,78.9,,,,,,0.6,0.7,0.7,0.7,0.6,,,,,,0.5883,0.5941,0.8276,0.6425,0.7636,4.6339,1.7743,2.5976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,1,3,5.0,1.4,1.6,1.0,,,89.0,67.8,47.6,6.2,34.2,82.6,,,,,0.6,0.6,0.6,0.3,0.5,0.5,,,,,0.6406,0.6493,0.6889,0.6630,0.7618,3.5081,1.9334,2.5887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,1,4,5.0,1.0,1.0,1.0,1.2,,71.4,27.3,55.4,41.1,,,,,,,0.5,0.5,0.5,0.5,,,,,,,0.6125,0.6183,0.6647,0.4069,0.4934,1.7416,2.0340,2.3446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,1,5,5.0,1.0,1.2,1.2,,,76.4,73.9,34.2,83.6,,,,,,,0.5,0.6,0.6,0.6,,,,,,,0.6723,0.6797,0.9679,0.4027,0.5305,3.1541,1.8388,2.3570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
2017_L_06,23/7/17,20170723,2,1,5.0,1.2,1.2,1.2,0.8,,73.5,70.2,63.6,71.4,,,,,,,0.7,0.7,0.6,0.6,,,,,,,0.6213,0.6272,1.3619,0.5103,0.7132,4.3920,2.2620,2.9588,12.4635,2.4622,4.2818,,,,,,,,,,,,,,,5,0.1301,0.4689,0.5111,50,0.3958,0.5710,0.6923,,,,,,,
2017_L_06,23/7/17,20170723,2,2,5.0,1.5,1.3,1.6,,,64.6,60.6,75.6,70.6,111.2,,,,,,0.7,0.7,0.7,0.7,0.6,,,,,,0.6300,0.6364,1.0644,0.4856,0.6441,6.5734,1.8057,2.7957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,2,3,5.0,1.1,1.3,1.2,1.1,1.2,25.3,67.2,73.6,46.8,,,,,,,0.6,0.7,0.6,0.5,,,,,,,0.6982,0.7025,0.7589,0.5419,0.6582,2.3645,2.2917,2.7291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,2,4,5.0,1.0,1.0,1.0,1.5,,81.2,43.4,18.1,70.6,40.4,54.8,,,,,0.6,0.6,0.6,0.6,0.5,0.5,,,,,0.6713,0.6761,1.1917,0.4395,0.6010,3.8321,2.1202,2.7313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,2,5,5.0,1.8,1.5,1.6,,,59.4,92.8,76.4,66.8,42.8,,,,,,0.7,0.7,0.7,0.7,0.7,,,,,,0.6749,0.6781,1.5500,0.4594,0.6628,6.1758,1.8917,2.8146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,3,1,5.0,1.5,2.3,,,,4.8,55.8,24.9,47.4,77.4,58.6,74.2,,,,0.6,0.3,0.5,0.5,0.5,0.5,0.5,,,,0.6794,0.6817,0.8954,0.4834,0.6058,3.5012,1.7683,2.3983,4.1723,2.7190,3.3647,,,4,0.2417,0.4833,0.5505,,,,,,,,,3,0.1186,0.5174,0.5584,24,0.1956,0.5580,0.6275,,,,,1,,
2017_L_06,23/7/17,20170723,3,2,5.0,2.0,1.5,,,,31.2,76.8,42.4,45.4,52.4,,,,,,0.6,0.6,0.5,0.5,0.6,,,,,,0.6034,0.6058,0.8438,0.4860,0.6093,3.2149,1.7485,2.2997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,3,3,5.0,0.5,2.1,1.8,,,69.2,55.4,30.6,65.1,54.2,,,,,,0.5,0.5,0.5,0.5,0.4,,,,,,0.6141,0.6156,0.7365,0.4201,0.5249,2.3484,1.8361,2.3979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,3,4,5.0,1.0,2.0,1.5,,,47.6,15.1,41.1,57.4,51.4,39.4,,,,,0.5,0.4,0.5,0.5,0.5,0.5,,,,,0.6368,0.6392,0.7595,0.4597,0.5653,2.7659,2.2493,2.7603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,3,5,5.0,0.8,1.4,0.7,1.2,0.8,30.4,56.4,41.1,57.4,51.4,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,0.7149,0.7149,0.6074,0.4297,0.5117,1.5924,1.9768,2.2678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,4,1,5.0,1.5,3.0,,,,66.2,33.9,71.4,25.8,,,,,,,0.7,0.7,0.7,0.7,,,,,,,0.6774,0.6774,1.0321,0.7083,0.8405,3.1491,1.7265,2.3150,4.4688,2.8512,3.3980,,,,,,,,,,,,,,,7,0.2293,0.5748,0.6562,19,0.1739,0.6111,0.6592,,,,,3,,
2017_L_06,23/7/17,20170723,4,2,5.0,2.0,3.0,,,,26.9,66.4,77.4,55.8,69.8,,,,,,0.7,0.7,0.7,0.7,0.7,,,,,,0.6940,0.6940,1.1198,0.7007,0.8495,3.9620,2.0983,2.9816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,4,3,5.0,1.6,,,,,63.1,83.9,57.4,90.0,69.9,,,,,,0.6,0.7,0.7,0.7,0.7,,,,,,0.7038,0.7207,0.9601,0.5985,0.7380,5.4299,1.7958,2.9792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,4,4,3.6,1.0,1.6,,,,33.2,8.3,53.1,52.6,52.2,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,0.6142,0.6142,0.5412,0.6996,0.7849,1.5350,1.7284,2.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,4,5,5.0,1.0,1.1,1.1,1.3,,47.6,9.2,26.6,39.0,57.4,,,,,,0.4,0.5,0.4,0.5,0.5,,,,,,0.7025,0.7025,0.7568,0.6120,0.7398,1.5904,1.8329,2.1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,5,1,5.0,0.5,1.5,1.5,,,62.2,55.4,86.3,34.2,9.9,,,,,,0.7,0.7,0.7,0.6,0.6,,,,,,0.6760,0.6770,1.0592,0.6398,0.7947,4.0242,2.0851,2.7683,6.2856,2.3366,3.1500,,,1,0.1909,0.6402,0.6744,2,0.0063,0.5188,0.5189,,,,,4,0.1410,0.4298,0.4776,9,0.0403,0.4450,0.4635,,,,,2,,
2017_L_06,23/7/17,20170723,5,2,5.0,1.0,1.0,1.2,0.8,0.7,43.1,45.8,20.6,54.4,43.4,,,,,,0.4,0.5,0.5,0.5,0.5,,,,,,0.6829,0.6831,1.1223,0.6594,0.8284,1.9970,1.8362,2.2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,5,3,5.0,1.0,1.4,1.5,,,24.1,25.5,76.4,61.1,48.9,70.0,,,,,0.6,0.6,0.6,0.6,0.6,0.6,,,,,0.6350,0.6350,1.9121,0.4412,0.6017,3.8731,2.0670,2.6909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,5,4,5.0,0.5,1.0,2.0,,,22.0,10.7,30.0,27.1,22.1,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,0.6580,0.6583,1.0728,0.4872,0.6625,1.0629,2.0930,2.2569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,5,5,5.0,1.0,1.8,1.5,,,57.1,69.1,33.6,52.4,30.1,47.0,,,,,0.6,0.6,0.6,0.5,0.6,0.6,,,,,0.6320,0.6343,0.9843,0.9891,1.1429,3.4642,2.0505,2.6662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,6,1,5.0,2.0,2.2,,,,53.6,85.1,47.1,33.9,68.8,37.4,,,,,0.5,0.6,0.6,0.6,0.6,0.6,,,,,0.6774,0.6774,0.9772,0.8550,0.9808,4.2984,1.8281,2.5564,17.5117,2.6112,4.9003,,,,,,,,,,,,,,,5,0.2193,0.4219,0.4939,,0.0193,0.4201,0.4262,,,,,2,,
2017_L_06,23/7/17,20170723,6,2,5.0,1.0,1.5,1.5,,,45.1,78.8,62.6,70.2,32.6,,,,,,0.6,0.6,0.6,0.6,0.6,,,,,,0.6583,0.6584,0.9928,0.5461,0.6867,3.7243,2.0234,2.6869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,6,3,5.0,0.6,0.9,0.6,0.6,0.6,26.5,50.8,37.1,43.4,38.6,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,0.6730,0.6750,0.6060,0.5461,0.6288,1.5263,1.8706,2.1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,6,4,5.0,1.8,1.8,,,,43.1,90.1,76.4,42.9,62.4,,,,,,0.6,0.6,0.6,0.6,0.6,,,,,,0.6525,0.6553,0.8036,0.6271,0.7295,3.9258,1.5751,2.2912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,6,5,5.0,0.6,1.8,1.8,,,57.6,10.5,88.4,91.0,41.1,54.0,,,,,0.6,0.5,0.6,0.6,0.6,0.6,,,,,0.6642,0.6680,0.8940,0.6265,0.7519,3.7805,1.7786,2.4373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,7,1,4.9,0.3,0.7,1.2,0.9,0.9,17.1,39.9,43.6,60.0,46.4,,,,,,0.4,0.5,0.5,0.4,0.4,,,,,,0.6674,0.6677,0.6719,0.6455,0.7454,1.5515,1.9559,2.2140,7.0647,2.0983,2.9453,,,,,,,1,0.0024,0.4190,0.4193,,,,,3,0.0872,0.4575,0.4872,30,0.1150,0.7218,0.7609,,,,,1,1 bivalve,
2017_L_06,23/7/17,20170723,7,2,5.0,0.5,1.0,0.9,1.0,1.3,32.1,51.2,33.2,38.1,55.6,,,,,,0.5,0.5,0.5,0.5,0.5,,,,,,0.6687,0.6689,0.8834,0.6740,0.7958,2.1334,1.7309,2.0755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,7,3,5.0,0.5,1.9,1.5,,,48.6,28.0,47.8,49.1,,,,,,,0.6,0.6,0.5,0.5,,,,,,,0.6116,0.6143,0.7381,0.6645,0.7573,1.6503,1.9862,2.2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,7,4,5.0,0.8,1.7,2.0,,,39.0,41.6,10.5,54.9,14.2,59.4,54.4,,,,0.5,0.5,0.3,0.5,0.5,0.6,0.6,,,,0.6619,0.6620,0.7664,0.6608,0.7591,3.0147,1.7544,2.2363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,7,5,5.0,0.3,1.3,0.5,0.6,0.6,38.1,37.4,27.6,14.3,,,,,,,0.3,0.3,0.3,0.3,,,,,,,0.6391,0.6406,0.7733,0.7174,0.8363,0.6518,2.0884,2.1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,8,1,5.0,1.0,0.7,1.0,1.0,0.5,38.4,60.1,12.8,30.2,51.6,,,,,,0.5,0.5,0.6,0.5,0.5,,,,,,0.6684,0.6699,1.3458,0.9049,1.0761,2.0692,2.0396,2.3341,2.7602,2.3041,2.6260,,,1,0.0014,0.5949,0.5951,,,,,,,,,2,0.0466,0.7278,0.7448,20,0.1165,0.6063,0.6374,,,,,,"1 brittle star, 1 bivalve",
2017_L_06,23/7/17,20170723,8,2,5.0,1.5,1.3,1.0,,,50.1,36.2,50.1,65.8,,,,,,,0.5,0.6,0.6,0.6,,,,,,,0.6994,0.6994,1.1412,0.5446,0.6823,2.6661,2.0205,2.3467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,8,3,5.0,2.0,2.0,,,,34.4,75.8,62.8,74.4,35.6,,,,,,0.6,0.6,0.6,0.7,0.7,,,,,,0.6690,0.6696,1.1565,0.5057,0.6630,4.4849,1.7427,2.4484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,8,4,5.0,1.0,2.0,2.0,,,48.8,73.6,18.0,64.4,76.6,,,,,,0.6,0.7,0.7,0.7,0.7,,,,,,0.6685,0.6685,0.8533,0.4507,0.5732,4.0504,1.9798,2.5308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,8,5,5.0,2.0,1.4,1.0,,,62.8,62.4,50.0,15.9,43.6,,,,,,0.6,0.6,0.6,0.6,0.6,,,,,,0.6224,0.6226,1.1596,0.4999,0.6416,2.6700,2.2657,2.6685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,1,1,5.0,0.5,1.1,1.2,1.2,,29.9,68.2,14.5,50.4,23.0,,,,,,0.4,0.5,0.4,0.5,0.5,,,,,,0.6036,0.6120,0.4817,0.6204,0.6986,1.3447,2.6756,2.8962,17.7355,3.3212,5.4591,,,5,0.0314,0.5453,0.5501,1,0.0020,0.5936,0.5937,2,0.0080,0.3992,0.3995,,,,,1,0.0092,0.4163,0.4210,,,,,4,,
2017_L_07,22/7/17,20170722,1,2,3.8,0.4,0.5,0.6,1.0,1.0,48.4,36.2,36.0,,,,,,,,0.4,0.4,0.5,,,,,,,,0.5895,0.5930,0.5790,0.7247,0.8173,0.9057,2.3424,2.5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,1,3,5.0,0.7,1.1,1.0,1.1,1.0,22.7,37.6,40.9,14.9,49.4,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,0.6338,0.6383,0.6022,0.8387,0.9450,1.0946,2.0276,2.3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,1,4,4.1,0.6,1.1,1.4,,,19.7,37.9,35.2,3.2,47.2,,,,,,0.5,0.5,0.5,0.4,0.5,,,,,,0.6438,0.6469,0.6258,1.1269,1.2269,1.3009,2.4155,2.6154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,1,5,4.8,0.5,0.5,0.6,0.5,0.6,47.7,31.8,25.4,17.7,,,,,,,0.4,0.4,0.4,0.4,,,,,,,0.5617,0.5640,0.5123,1.2410,1.3271,0.7558,2.2223,2.3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,2,1,5.0,1.0,1.0,1.0,0.9,0.6,25.3,38.9,28.2,30.2,,,,,,,0.4,0.4,0.4,0.4,,,,,,,0.6323,0.6323,0.8818,1.1299,1.2806,0.9100,2.4374,2.5675,8.9708,2.6211,3.5462,,,3,0.0084,0.3851,0.3866,2,0.0042,0.4368,0.4371,1,0.0023,0.3623,0.3631,1,0.0221,0.3775,0.3840,,,,,,,,,5,,
2017_L_07,22/7/17,20170722,2,2,5.0,0.8,0.6,1.0,1.2,,30.0,26.4,45.8,,,,,,,,0.5,0.4,0.4,,,,,,,,0.6110,0.6112,0.6048,1.1420,1.2522,0.8374,2.5526,2.6584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,2,3,5.0,0.6,1.1,0.9,0.5,1.0,21.2,35.1,25.7,34.1,,,,,,,0.5,0.4,0.5,0.4,,,,,,,0.5958,0.5963,0.6770,0.7640,0.8770,0.9386,2.7885,2.9111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,2,4,5.0,1.4,1.3,1.0,1.0,,17.7,44.2,42.2,21.1,36.4,,,,,,0.4,0.5,0.5,0.4,0.4,,,,,,0.6255,0.6255,0.9384,0.6758,0.8334,1.2298,2.3472,2.5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,2,5,5.0,1.4,0.6,0.6,1.1,1.4,21.5,39.6,33.8,,,,,,,,0.4,0.4,0.4,,,,,,,,0.6327,0.6327,0.6576,0.7299,0.8224,0.6473,2.6173,2.7194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,3,1,5.0,2.0,1.4,1.1,,,9.0,45.8,32.9,5.6,28.2,46.7,,,,,0.3,0.5,0.5,0.5,0.5,0.5,,,,,0.6503,0.6586,0.5416,0.7574,0.8303,1.3683,1.9127,2.1098,4.7220,3.3143,3.9301,,,1,0.0028,0.4699,0.4704,,,,,1,0.0006,0.4650,0.4652,,,,,,,,,,,,,7,7 bivalves,
2017_L_07,22/7/17,20170722,3,2,5.0,0.7,0.9,0.8,0.8,0.6,14.5,34.8,49.2,39.2,37.8,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,0.6304,0.6305,0.6286,0.7086,0.8330,1.2454,2.1719,2.3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,3,3,5.0,1.0,1.0,0.6,0.6,0.8,34.0,17.3,36.2,43.4,,,,,,,0.5,0.4,0.4,0.4,,,,,,,0.6305,0.6325,0.5894,0.6180,0.7253,0.9312,2.7966,2.9527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,3,4,5.0,0.7,2.6,,,,61.6,28.2,13.7,15.5,43.0,59.9,64.4,,,,0.6,0.6,0.4,0.6,0.6,0.6,0.7,,,,0.6774,0.6774,0.7088,0.7727,0.8630,2.9841,2.2949,2.7955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,3,5,5.0,0.6,0.7,0.6,0.5,0.6,45.6,40.7,30.1,19.4,,,,,,,0.4,0.4,0.4,0.4,,,,,,,0.6377,0.6377,0.9287,0.7492,0.8620,0.9375,2.2655,2.3987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_07,22/7/17,20170722,4,1,5.0,0.5,1.5,1.6,1.1,,42.2,32.4,10.5,34.4,46.6,,,,,,0.4,0.4,0.3,0.4,0.5,,,,,,0.6520,0.6520,0.5614,0.7585,0.8428,1.1108,2.6231,2.8120,12.2220,2.8535,4.3866,,,3,0.0082,0.3764,0.3771,1,0.0008,0.2862,0.2863,5,0.0142,0.3062,0.3068,,,,,3,0.0047,0.2951,0.2983,,,,,,1 brittle star,
