"species_scientific","site","place_name","date","YYYYMMDD","start_time","end_time","slope","tide_height","tide_time","species_common","sp_code","taxon","fork_length","unmeasured","unmeasured_sm","sex","SpCommon","Family","Order","SpCode","a","b","fork_length_cm","mass_g"
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,47,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.7,1.60982409314448
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,32,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.2,0.467811658213325
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,59,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.9,3.34391516839641
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,21,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.1,0.120776327682629
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,35,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.5,0.624001476904471
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,68,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.8,5.27802071014363
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,12,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.2,0.019982887374843
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,70,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,7,5.79352477173411
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,30,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3,0.380157654398832
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,23,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.3,0.161806017582089
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,29,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.9,0.340903232148417
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,28,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.8,0.304535109782288
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,39,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.9,0.883631332859428
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,28,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.8,0.304535109782288
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,53,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.3,2.36876151418588
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,44,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.4,1.30223487113485
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,27,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.7,0.270932836326976
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,65,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.5,4.5653586867806
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,28,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.8,0.304535109782288
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,65,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.5,4.5653586867806
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,50,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5,1.96411782302874
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,22,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.2,0.140259430119158
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,53,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.3,2.36876151418588
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,49,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.9,1.84060649094361
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,57,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.7,2.99299775276811
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,19,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.9,0.087548243802726
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,14,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.4,0.0328004739360998
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,21,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.1,0.120776327682629
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,69,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.9,5.5316363409733
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,26,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.6,0.239976881717571
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,38,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.8,0.812839292799559
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,44,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.4,1.30223487113485
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,21,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.1,0.120776327682629
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,20,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2,0.103243338110794
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,63,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.3,4.12896092074936
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,19,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.9,0.087548243802726
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,22,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.2,0.140259430119158
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,37,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.7,0.746055358153171
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,52,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.2,2.22805884334004
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,63,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.3,4.12896092074936
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,31,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.1,0.422419723370015
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,65,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.5,4.5653586867806
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,35,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.5,0.624001476904471
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,22,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.2,0.140259430119158
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,40,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4,0.958559969807535
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,24,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.4,0.185530575330111
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,26,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.6,0.239976881717571
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,25,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.5,0.211548663494793
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,34,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.4,0.568478231823665
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,26,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.6,0.239976881717571
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,25,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.5,0.211548663494793
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,26,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.6,0.239976881717571
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,16,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.6,0.0503864533491706
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,44,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.4,1.30223487113485
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,42,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.2,1.1213445354962
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,36,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.6,0.683151761918736
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,64,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.4,4.34338464038576
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,46,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.6,1.502283577481
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,66,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.6,4.79502661523526
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,17,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.7,0.0612289185293035
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,44,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.4,1.30223487113485
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,32,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.2,0.467811658213325
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,67,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.7,5.03253245630674
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,33,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3.3,0.516456528209071
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,61,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.1,3.72219265191955
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,68,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.8,5.27802071014363
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,70,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,7,5.79352477173411
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,30,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,3,0.380157654398832
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,43,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.3,1.20946094109479
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,42,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,4.2,1.1213445354962
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,15,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.5,0.0409455292154394
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,13,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.3,0.0258471197612351
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,57,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,5.7,2.99299775276811
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,21,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.1,0.120776327682629
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,62,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,6.2,3.92194445364736
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,13,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,1.3,0.0258471197612351
"Gasterosteus aculeatus","2018_L_03","Sukkwan","7/28/2018",20180728,810,820,"",-0.29,815,"Threespine stickleback","STICK3",NA,28,NA,NA,NA,"Threespine stickleback","Gasterosteidae","Gasterosteiformes","STICK3",0.01112,3.21482,2.8,0.304535109782288
"Hemilepidotus sp.","2018_H_02","Guktu Cove","7/30/2018",20180730,855,910,"",-0.1,905,"Juvenile irish lord","UNLORD","Vertebrata",58,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,5.8,3.08667420830578
"Hemilepidotus sp.","2018_H_02","Guktu Cove","7/30/2018",20180730,855,910,"",-0.1,905,"Juvenile irish lord","UNLORD","Vertebrata",65,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,6.5,4.38795927451692
"Hemilepidotus sp.","2018_H_03","Nossuk Bay","7/31/2018",20180731,915,927,"",0,935,"Juvenile irish lord","UNLORD","Vertebrata",57,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,5.7,2.92531512690213
"Hemilepidotus sp.","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Juvenile irish lord","UNLORD","Vertebrata",54,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,5.4,2.47560608528024
"Hemilepidotus sp.","2018_H_01","Kaguk Cove","7/29/2018",20180729,800,815,"",-0.17,834,"Juvenile irish lord","UNLORD","Vertebrata",62,NA,NA,"",NA,"Cottidae","Scorpaeniformes",NA,0.0135714705882353,3.08721176470588,6.2,3.79234514400443
