bed_no,date_MM.DD.YY,species,boat_track,drone,drone_launch_time_AKDT,time_UTC,latitude_decimal_degrees,longitude_decimal_degrees,density
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:25:23,55.26585267,-133.2074207,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:25:32,55.26580833,-133.2069726,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:25:39,55.26576935,-133.2066432,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:25:46,55.26585049,-133.2063002,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:25:53,55.26591637,-133.2059781,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:26:02,55.26585669,-133.2055908,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:26:09,55.26569601,-133.2054929,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:26:17,55.26547632,-133.2056109,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:26:27,55.26525085,-133.2059063,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:26:34,55.26518581,-133.2061876,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:26:41,55.26516326,-133.2064648,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:26:50,55.26525445,-133.2068317,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:26:58,55.26533316,-133.2072136,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:27:06,55.26536786,-133.2075896,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:27:13,55.26529578,-133.2079137,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:27:22,55.26520902,-133.2083034,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:27:28,55.26512495,-133.2084616,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:27:34,55.26502177,-133.2085083,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:27:38,55.26500844,-133.2086056,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:27:49,55.26515488,-133.2090398,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:27:56,55.26531103,-133.2092458,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:28:04,55.26551974,-133.2092931,4
49,07.16.17,Nereocystis,Y,Y,"15:32, 15:57",0:28:11,55.26572015,-133.2092919,4
50,07.18.17,Macrocystis,N,Y,9:41,17:39:37,55.857213,-133.486669,4
51,07.18.17,Macrocystis,N,Y,N/A,18:39:24,55.875777,-133.516206,3
52,07.18.17,Macrocystis,N,Y,11:03 & 11:17,19:01:42,55.835317,-133.62479,4
53,07.18.17,Macrocystis,Y,Y,11:42,19:59:12,55.82213033,-133.6020634,2
53,07.18.17,Macrocystis,Y,Y,11:42,19:59:13,55.82212698,-133.6020451,2
53,07.18.17,Macrocystis,Y,Y,11:42,19:59:17,55.8221077,-133.6019597,2
53,07.18.17,Macrocystis,Y,Y,11:42,19:59:18,55.82210292,-133.6019363,2
53,07.18.17,Macrocystis,Y,Y,11:42,19:59:28,55.82205045,-133.601786,2
53,07.18.17,Macrocystis,Y,Y,11:42,19:59:34,55.82200745,-133.6017443,2
53,07.18.17,Macrocystis,Y,Y,11:42,19:59:45,55.82188038,-133.6018524,2
53,07.18.17,Macrocystis,Y,Y,11:42,19:59:56,55.82170973,-133.6020182,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:00:07,55.82157008,-133.6022575,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:00:24,55.82140773,-133.6027194,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:00:38,55.82133765,-133.6031363,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:00:50,55.8212509,-133.6035044,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:01:03,55.82110271,-133.6038364,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:01:17,55.82094966,-133.6042182,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:01:28,55.82079342,-133.6044676,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:01:43,55.82057482,-133.6047631,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:01:54,55.82046845,-133.605059,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:02:04,55.82043015,-133.605294,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:02:21,55.82041288,-133.6058468,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:02:38,55.82032571,-133.6063876,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:02:50,55.82033736,-133.6066909,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:02:59,55.82042302,-133.6067897,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:03:08,55.82052972,-133.6067762,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:03:22,55.82069828,-133.6065615,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:03:31,55.82082594,-133.6065306,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:03:39,55.82087363,-133.6066927,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:03:53,55.82081378,-133.6070709,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:04:06,55.82076115,-133.6074001,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:04:17,55.82083885,-133.6075481,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:04:29,55.82101009,-133.6076055,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:04:38,55.82112945,-133.6077541,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:04:48,55.82123481,-133.6080053,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:05:04,55.82139323,-133.6084274,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:05:14,55.82151636,-133.6085058,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:05:24,55.82164552,-133.608454,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:05:34,55.8217451,-133.608602,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:05:46,55.82188415,-133.6087708,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:05:59,55.82206763,-133.6087933,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:06:14,55.82224189,-133.6085762,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:06:26,55.822275,-133.6082601,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:06:36,55.82235639,-133.6079865,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:06:51,55.82256661,-133.6077622,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:06:59,55.82269083,-133.6077433,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:07:08,55.82276861,-133.607931,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:07:22,55.82284195,-133.6083316,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:07:35,55.82293407,-133.6086543,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:07:48,55.82308704,-133.6089338,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:08:04,55.82321319,-133.6093553,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:08:12,55.82330095,-133.6094325,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:08:23,55.82339088,-133.6093481,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:08:36,55.82344604,-133.6090278,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:08:45,55.82354,-133.6088352,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:09:00,55.82377126,-133.6086869,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:09:17,55.82403889,-133.6084962,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:09:28,55.82414853,-133.608286,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:09:41,55.82418247,-133.6079307,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:09:51,55.82412698,-133.6077311,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:10:04,55.82393621,-133.6076863,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:10:14,55.82380235,-133.6075281,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:10:24,55.82380227,-133.6073014,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:10:28,55.82383798,-133.6072039,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:10:41,55.82398969,-133.6069753,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:10:51,55.82410393,-133.6067577,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:11:02,55.82425615,-133.6066207,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:11:03,55.82427124,-133.6066141,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:11:04,55.82428683,-133.6066019,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:11:16,55.82443887,-133.6064658,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:11:25,55.82448305,-133.6062357,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:11:40,55.82442395,-133.6058302,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:11:55,55.82440719,-133.6053924,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:12:03,55.82445388,-133.6052109,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:12:12,55.82450182,-133.6050014,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:12:21,55.82441951,-133.6048522,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:12:33,55.82424165,-133.604758,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:12:48,55.82400318,-133.604553,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:13:00,55.82384946,-133.6043182,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:13:13,55.82376656,-133.6040233,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:13:26,55.82365952,-133.6036665,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:13:36,55.8235633,-133.6033915,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:13:51,55.82350404,-133.6029693,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:13:56,55.8234939,-133.6028316,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:13:57,55.82348828,-133.6028067,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:14:07,55.82338837,-133.6026744,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:14:17,55.82329265,-133.6027516,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:14:27,55.82316156,-133.602966,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:14:35,55.82304949,-133.6031239,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:14:48,55.8228505,-133.6033327,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:14:58,55.82267901,-133.6032488,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:15:11,55.82250106,-133.6030127,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:15:26,55.82230493,-133.6028066,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:15:38,55.82223142,-133.6025017,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:15:39,55.82222773,-133.6024753,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:15:51,55.82219839,-133.6021236,2
53,07.18.17,Macrocystis,Y,Y,11:42,20:16:06,55.82216654,-133.6017385,2
54,07.18.17,Macrocystis,N,Y,12:24,20:22:09,55.832064,-133.598628,4
55,07.18.17,Macrocystis,N,Y,13:00,20:57:17,55.838564,-133.564393,3.5
56,07.18.17,Macrocystis,N,Y,N/A,21:55:10,55.818226,-133.509683,3
57,07.18.17,Macrocystis,Y,Y,14:16,22:34:45,55.84795464,-133.3467682,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:34:46,55.84795757,-133.3467759,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:34:50,55.84797786,-133.3468296,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:34:51,55.84798255,-133.3468448,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:34:57,55.84800133,-133.3469261,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:35:10,55.84810199,-133.347149,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:35:23,55.84828774,-133.3473048,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:35:36,55.84849477,-133.3474614,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:35:48,55.84869023,-133.3475054,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:36:03,55.84892501,-133.3475121,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:36:12,55.84899693,-133.3473831,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:36:25,55.84898612,-133.3470705,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:36:39,55.84895879,-133.3467355,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:36:48,55.8489826,-133.3465946,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:36:51,55.84900715,-133.3465589,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:37:02,55.84911687,-133.3465914,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:37:12,55.84921176,-133.3467274,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:37:23,55.84936045,-133.3467608,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:37:33,55.84947503,-133.3465694,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:37:42,55.84950512,-133.3462782,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:37:51,55.84949104,-133.3460108,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:38:00,55.84959682,-133.3458467,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:38:11,55.84978676,-133.3456619,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:38:22,55.84994165,-133.3453779,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:38:31,55.84995791,-133.3451125,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:38:42,55.84982221,-133.3448696,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:38:53,55.84970486,-133.3445566,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:39:03,55.84961467,-133.3442661,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:39:11,55.84950454,-133.3441865,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:39:21,55.84937654,-133.3443589,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:39:31,55.84922718,-133.3445426,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:39:39,55.84911729,-133.3444373,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:39:49,55.84905887,-133.3441238,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:40:02,55.84908469,-133.3436759,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:40:10,55.84918167,-133.3434858,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:40:23,55.84939431,-133.3432971,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:40:34,55.8495291,-133.3430094,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:40:45,55.84951292,-133.3426883,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:40:54,55.84942566,-133.3425561,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:41:05,55.84925149,-133.3426477,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:41:17,55.84902886,-133.3427875,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:41:29,55.84878939,-133.3428283,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:41:39,55.84862092,-133.342927,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:41:51,55.84851732,-133.3432271,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:42:00,55.848492,-133.3434986,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:42:08,55.84840885,-133.343702,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:42:20,55.84820526,-133.3438236,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:42:28,55.84811264,-133.343951,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:42:39,55.8481113,-133.3442843,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:42:48,55.84800627,-133.3445252,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:42:59,55.84781366,-133.3446113,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:43:08,55.84768474,-133.3447087,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:43:20,55.84758542,-133.3450493,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:43:31,55.84742976,-133.3452699,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:43:39,55.84739942,-133.3454265,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:43:52,55.84754217,-133.345694,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:44:01,55.84765985,-133.3458206,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:44:12,55.84771768,-133.3460964,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:44:21,55.84785464,-133.3461842,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:44:31,55.84800795,-133.3462929,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:44:39,55.848031,-133.3465108,4
57,07.18.17,Macrocystis,Y,Y,14:16,22:44:51,55.84794944,-133.3467978,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:26:22,55.81932088,-133.3599128,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:26:23,55.81931694,-133.3599333,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:26:27,55.81929658,-133.3600157,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:26:28,55.81928937,-133.3600428,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:26:29,55.819284,-133.3600653,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:26:30,55.81927822,-133.360091,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:26:43,55.81920287,-133.3603448,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:26:55,55.81907923,-133.3604049,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:27:03,55.81901017,-133.3604466,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:27:14,55.81892124,-133.3605691,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:27:23,55.81880976,-133.3606298,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:27:37,55.81864933,-133.3607173,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:27:49,55.81853709,-133.3608541,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:28:04,55.81835998,-133.3608817,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:28:21,55.81815806,-133.3609607,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:28:34,55.818046,-133.361103,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:28:50,55.81790024,-133.3613414,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:29:06,55.81771684,-133.3614129,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:29:23,55.81748533,-133.3615733,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:29:38,55.81731359,-133.3616868,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:29:49,55.81725441,-133.3618035,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:30:00,55.81730881,-133.3619029,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:30:12,55.8174306,-133.361992,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:30:24,55.81749631,-133.3622226,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:30:40,55.8175865,-133.3626282,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:30:53,55.81760787,-133.3629918,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:31:02,55.8175404,-133.3631933,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:31:14,55.81736572,-133.3632626,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:31:27,55.81718207,-133.3634456,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:31:31,55.81713681,-133.3635004,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:31:34,55.81712927,-133.3635942,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:31:41,55.81710169,-133.3636977,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:31:46,55.81708157,-133.363807,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:32:00,55.81698585,-133.3641776,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:32:13,55.81686901,-133.3645273,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:32:29,55.81674286,-133.3649387,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:32:41,55.81666349,-133.3652578,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:32:52,55.81656776,-133.3654812,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:33:04,55.81654505,-133.3656722,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:33:13,55.81652158,-133.3658829,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:33:21,55.81643005,-133.3659368,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:33:36,55.81623551,-133.3658185,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:33:47,55.81619519,-133.365607,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:33:59,55.81625554,-133.3654349,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:34:04,55.81628789,-133.3653654,4
58,07.18.17,Macrocystis,Y,Y,N/A,23:34:06,55.81630357,-133.3653272,4
59,07.19.17,Macrocystis,N,Y,1137,19:34:00,55.632791,-133.422945,3
60,07.19.17,Macrocystis,N,Y,1121,20:06,55.634636,-133.420094,3
