site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,taxon,fork_length,unmeasured,sex
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,C-O Sole,Pleuronichthys coenosus,SOLECO,Vertebrata,190,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,C-O Sole,Pleuronichthys coenosus,SOLECO,Vertebrata,168,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,Vertebrata,212,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,Vertebrata,160,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,Vertebrata,160,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,Vertebrata,207,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,Vertebrata,171,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,Vertebrata,184,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Starry flounder,Platichthys stellatus,FLOUNST,Vertebrata,160,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,209,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,256,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,224,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,239,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,250,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,126,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,216,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,193,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,89,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,190,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,217,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,99,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,120,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,138,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,120,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,225,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,138,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,NA,1,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,193,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,121,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Buffalo sculpin,Enophrys bison,SCULBUF,Vertebrata,125,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,83,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,99,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,85,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,92,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,89,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,88,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,99,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,34,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,89,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,99,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,97,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,77,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,52,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile Artedius,Artedius spp.,UNARTE,Vertebrata,52,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,97,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,112,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,121,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,125,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,117,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,98,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,101,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,99,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,98,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,105,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,115,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,100,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,128,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,103,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,114,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,122,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,123,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,126,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,127,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,128,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,113,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,122,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,112,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,125,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,114,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Pacific sanddab,Citharichthys sordidus,SDABPAC,Vertebrata,116,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,172,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,67,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,70,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,75,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,70,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,60,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Hemilepidotus sp. ,UNLORD,Vertebrata,68,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,English sole,Parophrys vetulus,SOLEENG,Vertebrata,123,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,English sole,Parophrys vetulus,SOLEENG,Vertebrata,122,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,English sole,Parophrys vetulus,SOLEENG,Vertebrata,127,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,English sole,Parophrys vetulus,SOLEENG,Vertebrata,95,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,English sole,Parophrys vetulus,SOLEENG,Vertebrata,NA,1,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Cottidae,UNLORD,Vertebrata,67,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Juvenile irish lord,Cottidae,UNLORD,Vertebrata,59,,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Slender cockscomb,Anoplarchus insignis,COCKSSL,Vertebrata,NA,1,
2017_L_07,8/10/2017,20170810,930,942,gradual/steep,-0.8,839,Larval fish,Teleostei,UNFISH,Vertebrata,NA,1,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Helmet crab,Temessus cheiragonus,CRABHEL,Decapoda,NA,1,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Northern kelp crab,Pugettia producta ,CRABNKE,Decapoda,NA,1,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,133,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,148,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,240,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,118,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,205,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,119,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,139,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,106,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,101,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,122,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,88,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,85,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,131,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,98,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,113,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,102,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,137,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,131,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,91,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,109,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,87,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,90,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,142,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,139,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,104,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,146,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,120,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,84,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,137,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,160,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,Vertebrata,NA,1,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,112,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,34,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,Vertebrata,98,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,49,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,52,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,37,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,65,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,51,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,53,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,54,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,49,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,51,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,55,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,55,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,57,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,42,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,49,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,52,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,58,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,61,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,53,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,35,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,53,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,53,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,54,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,48,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,55,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,49,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,37,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,51,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,50,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,49,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,52,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Threespine stickleback,Gasterosteus aculeatus,STICK3,Vertebrata,NA,16,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Juvenile greenling,Hexagrammidae sp.,UNGREEN,Vertebrata,65,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,32,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,36,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,26,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,26,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,22,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,27,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,29,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,26,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,28,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,26,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,28,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,31,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,35,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,26,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,32,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,28,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,26,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,24,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,29,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,26,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,29,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,24,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,26,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,30,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,26,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,27,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,26,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,26,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,26,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,22,,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Walleye pollock,Gadus chalcogrammus,POLLOCK,Vertebrata,NA,211,
2017_M_02,5/10/2017,20170510,745,802,gentle,-0.35,730,Pink salmon,Oncorhynchus gorbuscha,SALPINK,Vertebrata,31,,
