site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,Sex
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,160,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,150,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,175,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,141,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,189,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,174,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,193,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,170,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,222,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,210,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,116,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,195,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,215,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,175,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,144,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,134,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,220,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,130,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,139,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,101,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,187,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,110,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,134,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,77,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,146,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,75,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,131,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,204,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,223,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,223,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,101,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,248,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Juvenile Artedius,Artedius spp.,UNARTE,21,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,63,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,63,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,61,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,63,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,66,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,55,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,74,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Buffalo sculpin,Enophrys bison,SCULBUF,113,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Rock sole,Lepidopsetta spp.,SOLEROC,35,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Hermit crab,Pagurus spp.,CRABHER,NA,185,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Shore crab,Hemigrapsus,CRABSH,NA,2,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,138,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,37,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,95,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,145,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,93,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,100,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,157,,
2017_H_03,6/13/17,20170613,1010,1020,very gradual,,,Crescent gunnel,Pholis laeta,GUNNCRE,97,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,111,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,137,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,132,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,133,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,115,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,96,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,117,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,89,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,85,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,85,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,127,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,123,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,122,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,91,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,87,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,101,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,117,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,88,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,120,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,127,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,138,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,119,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,122,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,110,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,112,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,120,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,138,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,177,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,122,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,120,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Shiner perch,Cymatogaster aggregata,PERCHSH,NA,257,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,78,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,130,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,85,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,149,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,136,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,80,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,86,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,70,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,120,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,138,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,82,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,85,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,122,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,85,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,80,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,121,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,84,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,136,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,92,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,91,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,82,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,137,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,119,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,127,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,86,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,88,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,141,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,136,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,71,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,85,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Snake prickleback,Lumpenus sagitta,PRICKSN,NA,134,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,85,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,144,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,80,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,112,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,79,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,80,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,121,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,105,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,75,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,95,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,78,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,89,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,80,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,143,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,143,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,105,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,103,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,100,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,86,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,105,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,90,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,90,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,120,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,102,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,90,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,85,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,75,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,89,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,89,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,95,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Crescent gunnel,Pholis laeta,GUNNCRE,NA,78,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,68,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,69,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,68,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,66,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,68,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,71,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,64,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,67,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,63,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,62,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,67,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,70,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,65,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Sailfin sculpin,Nautichthys oculofasciatus,SCULSAIL,35,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Walleye pollock,Gadus chalcogrammus,POLLOCK,76,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,193,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,159,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,192,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,181,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,197,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,203,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,181,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,161,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,151,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,134,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,215,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,175,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,207,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,180,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,225,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,184,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,235,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,298,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,322,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Bay Pipefish,Syngnathus leptorhynchus,PIPEFISH,210,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Pacific Herring,Clupea pallasii,HERRING,114,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Pacific Herring,Clupea pallasii,HERRING,112,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Pacific Herring,Clupea pallasii,HERRING,107,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Pacific Herring,Clupea pallasii,HERRING,111,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Pacific Herring,Clupea pallasii,HERRING,104,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,41,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,50,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,65,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,89,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,47,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Great sculpin,Myoxocephalus polyacanthocephalus,SCULGRT,58,,
2017_L_05,7/7/17,20170707,717,725,moderate,-0.62,655,Tubesnout,Aulorhynchus flavidus,TUBESNT,67,,
