site_name,site_code,so_region,year,date_mm.dd.yyyy,date_yyyy.mm.dd,transect_location,transect_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,notes,measurers
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,45,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,46,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,47,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,47,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,50,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,43,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,50,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,48,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,45,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,46,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,41,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,44,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Crab,49,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,50,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,35,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,46,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,37,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Butter clam,Saxidomus gigantea,CLAMBU,Crab,51,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,72,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,73,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,65,Estimate,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,61,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,46,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,57,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,47,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,60,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,50,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,40,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,64,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,34,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,49,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,52,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,39,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Crab,49,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Crab,37,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,64,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,46,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,53,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,47,Estimate,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Crab,41,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Crab,53,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Crab,49,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,54,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,59,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,28,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,37,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,49,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,18,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,40,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,53,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Crab,61,Estimate,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,30,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,56,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,45,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,41,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,31,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,20,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Softshell clam,Mya arenicola,CLAMMYA,Sea Otter,103,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Softshell clam,Mya arenicola,CLAMMYA,Sea Otter,98,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Softshell clam,Mya arenicola,CLAMMYA,Sea Otter,80,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Softshell clam,Mya arenicola,CLAMMYA,Sea Otter,80,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Crab,50,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Crab,35,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Crab,50,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Crab,51,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,51,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,43,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,18,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,48,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,50,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,43,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,42,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,46,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,32,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,42,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,30,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,50,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,41,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,45,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,44,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,35,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,51,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,49,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,30,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,39,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,55,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,36,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,43,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,55,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,42,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,49,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,38,,"Maggie, Nicole, Sydney"
Dunbar Inlet a,L_05_a,Low,2018,8112018,20180811,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Whole,44,,"Maggie, Nicole, Sydney"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,52,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,63,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,87,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,50,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Butter clam,Saxidomus gigantea,CLAMBU,Crab,50,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,65,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,74,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,75,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,79,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,60,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,64,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,58,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,61,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,55,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,61,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,55,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,60,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,58,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,56,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,55,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Edge,50,Steamer clam,Protothaca staminea,CLAMST,Whole,64,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,54,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,55,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Inside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,55,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Inside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,41,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Inside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,82,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Inside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,85,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,56,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,46,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,42,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Inside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,35,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Inside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,60,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,50,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,82,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,55,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,73,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,82,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,83,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,49,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,45,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,40,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,54,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,60,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,44,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,50,Estimate,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,80,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,72,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,42,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,56,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Butter clam,Saxidomus gigantea,CLAMBU,Whole,54,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,79,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,72,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,78,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,52,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,72,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,65,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Cockle,Clinocardium nutallii,CLAMCK,Whole,23,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,22,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Pointed macoma,Macoma inquinata,CLAMMP,Whole,42,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,45,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,54,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,46,,"Lia, Talia, EW, Tiff"
Sukkwan Narrows a,L_08_a,Low,2018,6142018,20180614,Outside,50,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,62,Estimate,"Lia, Talia, EW, Tiff"
