site_code,site_name,latitude_N,longitude_E,date_DDMMYY,date_YYYYMMDD,start_time,end_time,depth_MLLW_m,quadrat_number,plant_number,eelgrass_shoots_0.25msq,flowering_shoots_0.25msq,epiphyte_percover_0.25msq,macroalgae_percover_0.25msq,epiphyte_dw_g,shoot_fw_g,shoot_dw_g,xs_shoot_fw_g,xs_shoot_dw_g,rhizome_fw_g,rhizome_dw_g,leaf1_length_cm,leaf2_length_cm,leaf3_length_cm,leaf4_length_cm,leaf5_length_cm,leaf6_length_cm,leaf7_length_cm,leaf8_length_cm,leaf9_length_cm,leaf10_length_cm,leaf1_width_cm,leaf2_width_cm,leaf3_width_cm,leaf4_width_cm,leaf5_width_cm,leaf6_width_cm,leaf7_width_cm,leaf8_width_cm,leaf9_width_cm,leaf10_width_cm,rhizome_length_cm,internode1_length_cm,internode2_length_cm,internode3_length_cm,internode4_length_cm,internode5_length_cm,isopod_count,isopod_fw_g,isopod_dw_g,gammarid_count,gammarid_fw_g,gammarid_dw_g,caprelid_count,caprelid_fw_g,caprelid_dw_g,limpet_count,limpet_fw_g,limpet_dw_g,gastropod_count,gastropod_fw_g,gastropod_dw_g,crab_count,crab_fw_g,crab_dw_g,polychaete_count,other_epifauna,notes
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,1,79,3,90,0,0,0.5371,0.122,5.9886,0.7753,0.4731,0.0871,30,31.2,20.2,19.8,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.3,0.4,0.5,0.4,0.3,2,0.015,0.0036,NA,NA,NA,2,0.0043,0.0009,NA,NA,NA,NA,,NA,NA,NA,NA,10,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,1,44,2,90,0,0,0.5371,0.122,5.9886,0.7753,0.4731,0.0871,30,31.2,20.2,19.8,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.3,0.4,0.5,0.4,0.3,2,0.015,0.0036,NA,NA,NA,2,0.0043,0.0009,NA,NA,NA,NA,,NA,NA,NA,NA,10,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,2,62,0,17,0,0.001,0.8947,0.1167,NA,NA,0.8774,0.121,17.1,28,23.4,13,29,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,5,0.7,0.8,0.8,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,2,75,2,20,10,0.001,0.8947,0.1167,NA,NA,0.8774,0.121,17.1,28,23.4,13,29,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,5,0.7,0.8,0.8,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,2,63,2,50,0,0.001,0.8947,0.1167,NA,NA,0.8774,0.121,17.1,28,23.4,13,29,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,5,0.7,0.8,0.8,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,2,74,0,75,3,0.001,0.8947,0.1167,NA,NA,0.8774,0.121,17.1,28,23.4,13,29,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,5,0.7,0.8,0.8,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,2,75,0,40,0,0.001,0.8947,0.1167,NA,NA,0.8774,0.121,17.1,28,23.4,13,29,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,5,0.7,0.8,0.8,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,2,78,0,80,0,0.001,0.8947,0.1167,NA,NA,0.8774,0.121,17.1,28,23.4,13,29,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,5,0.7,0.8,0.8,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,2,79,3,90,0,0.001,0.8947,0.1167,NA,NA,0.8774,0.121,17.1,28,23.4,13,29,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,5,0.7,0.8,0.8,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,2,44,2,90,0,0.001,0.8947,0.1167,NA,NA,0.8774,0.121,17.1,28,23.4,13,29,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,5,0.7,0.8,0.8,0.9,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,3,62,0,17,0,0,0.7592,0.1325,NA,NA,0.6458,0.1151,37,37.6,23,17.5,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.6,0.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,3,75,2,20,10,0,0.7592,0.1325,NA,NA,0.6458,0.1151,37,37.6,23,17.5,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.6,0.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,3,63,2,50,0,0,0.7592,0.1325,NA,NA,0.6458,0.1151,37,37.6,23,17.5,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.6,0.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,3,74,0,75,3,0,0.7592,0.1325,NA,NA,0.6458,0.1151,37,37.6,23,17.5,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.6,0.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,3,75,0,40,0,0,0.7592,0.1325,NA,NA,0.6458,0.1151,37,37.6,23,17.5,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.6,0.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,3,78,0,80,0,0,0.7592,0.1325,NA,NA,0.6458,0.1151,37,37.6,23,17.5,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.6,0.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,3,79,3,90,0,0,0.7592,0.1325,NA,NA,0.6458,0.1151,37,37.6,23,17.5,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.6,0.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,3,44,2,90,0,0,0.7592,0.1325,NA,NA,0.6458,0.1151,37,37.6,23,17.5,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.6,0.8,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,4,62,0,17,0,0,0.8067,0.1542,NA,NA,0.6867,0.1124,36,34.8,34.5,16.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,4,75,2,20,10,0,0.8067,0.1542,NA,NA,0.6867,0.1124,36,34.8,34.5,16.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,4,63,2,50,0,0,0.8067,0.1542,NA,NA,0.6867,0.1124,36,34.8,34.5,16.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,4,74,0,75,3,0,0.8067,0.1542,NA,NA,0.6867,0.1124,36,34.8,34.5,16.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,4,75,0,40,0,0,0.8067,0.1542,NA,NA,0.6867,0.1124,36,34.8,34.5,16.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,4,78,0,80,0,0,0.8067,0.1542,NA,NA,0.6867,0.1124,36,34.8,34.5,16.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,4,79,3,90,0,0,0.8067,0.1542,NA,NA,0.6867,0.1124,36,34.8,34.5,16.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,4,44,2,90,0,0,0.8067,0.1542,NA,NA,0.6867,0.1124,36,34.8,34.5,16.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.6,0.5,0.5,0.6,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,5,62,0,17,0,0,0.5995,0.1017,NA,NA,0.8111,0.1265,30,20.5,17.3,26.1,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,5,75,2,20,10,0,0.5995,0.1017,NA,NA,0.8111,0.1265,30,20.5,17.3,26.1,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,5,63,2,50,0,0,0.5995,0.1017,NA,NA,0.8111,0.1265,30,20.5,17.3,26.1,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,5,74,0,75,3,0,0.5995,0.1017,NA,NA,0.8111,0.1265,30,20.5,17.3,26.1,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,5,75,0,40,0,0,0.5995,0.1017,NA,NA,0.8111,0.1265,30,20.5,17.3,26.1,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,5,78,0,80,0,0,0.5995,0.1017,NA,NA,0.8111,0.1265,30,20.5,17.3,26.1,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,5,79,3,90,0,0,0.5995,0.1017,NA,NA,0.8111,0.1265,30,20.5,17.3,26.1,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,7,5,44,2,90,0,0,0.5995,0.1017,NA,NA,0.8111,0.1265,30,20.5,17.3,26.1,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,1,62,0,17,0,0,0.4092,0.0596,1.4711,0.1704,0.3054,0.0372,30.1,17,25.5,5.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.8,0.4,0.5,0.5,0.5,0.5,1,0.006,0.0016,NA,NA,NA,8,0.0133,0.0021,NA,NA,NA,2,0.0084,0.002,NA,NA,NA,4,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,1,75,2,20,10,0,0.4092,0.0596,1.4711,0.1704,0.3054,0.0372,30.1,17,25.5,5.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.8,0.4,0.5,0.5,0.5,0.5,1,0.006,0.0016,NA,NA,NA,8,0.0133,0.0021,NA,NA,NA,2,0.0084,0.002,NA,NA,NA,4,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,1,63,2,50,0,0,0.4092,0.0596,1.4711,0.1704,0.3054,0.0372,30.1,17,25.5,5.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.8,0.4,0.5,0.5,0.5,0.5,1,0.006,0.0016,NA,NA,NA,8,0.0133,0.0021,NA,NA,NA,2,0.0084,0.002,NA,NA,NA,4,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,1,74,0,75,3,0,0.4092,0.0596,1.4711,0.1704,0.3054,0.0372,30.1,17,25.5,5.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.8,0.4,0.5,0.5,0.5,0.5,1,0.006,0.0016,NA,NA,NA,8,0.0133,0.0021,NA,NA,NA,2,0.0084,0.002,NA,NA,NA,4,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,1,75,0,40,0,0,0.4092,0.0596,1.4711,0.1704,0.3054,0.0372,30.1,17,25.5,5.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.8,0.4,0.5,0.5,0.5,0.5,1,0.006,0.0016,NA,NA,NA,8,0.0133,0.0021,NA,NA,NA,2,0.0084,0.002,NA,NA,NA,4,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,1,78,0,80,0,0,0.4092,0.0596,1.4711,0.1704,0.3054,0.0372,30.1,17,25.5,5.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.8,0.4,0.5,0.5,0.5,0.5,1,0.006,0.0016,NA,NA,NA,8,0.0133,0.0021,NA,NA,NA,2,0.0084,0.002,NA,NA,NA,4,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,1,79,3,90,0,0,0.4092,0.0596,1.4711,0.1704,0.3054,0.0372,30.1,17,25.5,5.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.8,0.4,0.5,0.5,0.5,0.5,1,0.006,0.0016,NA,NA,NA,8,0.0133,0.0021,NA,NA,NA,2,0.0084,0.002,NA,NA,NA,4,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,1,44,2,90,0,0,0.4092,0.0596,1.4711,0.1704,0.3054,0.0372,30.1,17,25.5,5.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,3.8,0.4,0.5,0.5,0.5,0.5,1,0.006,0.0016,NA,NA,NA,8,0.0133,0.0021,NA,NA,NA,2,0.0084,0.002,NA,NA,NA,4,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,2,62,0,17,0,0,0.5683,0.0946,NA,NA,0.7437,0.0864,34.2,28.2,23.9,14.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.8,0.7,0.4,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,2,75,2,20,10,0,0.5683,0.0946,NA,NA,0.7437,0.0864,34.2,28.2,23.9,14.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.8,0.7,0.4,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,2,63,2,50,0,0,0.5683,0.0946,NA,NA,0.7437,0.0864,34.2,28.2,23.9,14.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.8,0.7,0.4,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,2,74,0,75,3,0,0.5683,0.0946,NA,NA,0.7437,0.0864,34.2,28.2,23.9,14.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.8,0.7,0.4,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,2,75,0,40,0,0,0.5683,0.0946,NA,NA,0.7437,0.0864,34.2,28.2,23.9,14.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.8,0.7,0.4,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,2,78,0,80,0,0,0.5683,0.0946,NA,NA,0.7437,0.0864,34.2,28.2,23.9,14.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.8,0.7,0.4,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,2,79,3,90,0,0,0.5683,0.0946,NA,NA,0.7437,0.0864,34.2,28.2,23.9,14.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.8,0.7,0.4,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,2,44,2,90,0,0,0.5683,0.0946,NA,NA,0.7437,0.0864,34.2,28.2,23.9,14.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,5,0.8,0.7,0.4,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,3,62,0,17,0,0,0.6131,0.1224,NA,NA,0.3359,0.0567,32.9,12.8,24.2,30.7,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,3.4,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,3,75,2,20,10,0,0.6131,0.1224,NA,NA,0.3359,0.0567,32.9,12.8,24.2,30.7,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,3.4,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,3,63,2,50,0,0,0.6131,0.1224,NA,NA,0.3359,0.0567,32.9,12.8,24.2,30.7,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,3.4,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,3,74,0,75,3,0,0.6131,0.1224,NA,NA,0.3359,0.0567,32.9,12.8,24.2,30.7,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,3.4,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,3,75,0,40,0,0,0.6131,0.1224,NA,NA,0.3359,0.0567,32.9,12.8,24.2,30.7,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,3.4,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,3,78,0,80,0,0,0.6131,0.1224,NA,NA,0.3359,0.0567,32.9,12.8,24.2,30.7,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,3.4,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
2017_L_07,Hetta Cove,55.155625,-132.589934,22/7/17,20170722,750,820,-0.5,8,3,79,3,90,0,0,0.6131,0.1224,NA,NA,0.3359,0.0567,32.9,12.8,24.2,30.7,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,3.4,0.5,0.5,0.5,0.7,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,; 
