"","site","date_DDMMYY","date_YYYYMMDD","quadrat_number","plant_number","rhizome_length_cm","internode1_length_cm","internode2_length_cm","internode3_length_cm","internode4_length_cm","internode5_length_cm","leaf1_length_cm","leaf2_length_cm","leaf3_length_cm","leaf4_length_cm","leaf5_length_cm","leaf6_length_cm","leaf7_length_cm","leaf8_length_cm","leaf9_length_cm","leaf10_length_cm","leaf1_width_cm","leaf2_width_cm","leaf3_width_cm","leaf4_width_cm","leaf5_width_cm","leaf6_width_cm","leaf7_width_cm","leaf8_width_cm","leaf9_width_cm","leaf10_width_cm","rhizome_fw_g","shoot_fw_g","xs_shoot_fw_g","isopod_count","isopod_fw_g","gammarid_count","gammarid_fw_g","caprelid_count","caprelid_fw_g","limpet_count","limpet_fw_g","gastropod_count","gastropod_fw_g","crab_count","crab_fw_g","polychaete_count","other_epifauna","notes","epiphyte_dw_g","rhizome_dw_g","shoot_dw_g","xs_shoot_dw_g","isopod_dw_g","gammarid_dw_g","caprelid_dw_g","limpet_dw_g","gastropod_dw_g","crab_dw_g"
"498","2017_L_06","23/7/17",20170723,4,3,5,1.6,NA,NA,NA,NA,63.1,83.9,57.4,90,69.9,NA,NA,NA,NA,NA,0.6,0.7,0.7,0.7,0.7,NA,NA,NA,NA,NA,0.9601,5.4299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.0169,0.1395,1.1834,NA,NA,NA,NA,NA,NA,NA
"499","2017_L_06","23/7/17",20170723,4,4,3.6,1,1.6,NA,NA,NA,33.2,8.3,53.1,52.6,52.2,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.5412,1.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.0853,0.2949,NA,NA,NA,NA,NA,NA,NA
"500","2017_L_06","23/7/17",20170723,4,5,5,1,1.1,1.1,1.3,NA,47.6,9.2,26.6,39,57.4,NA,NA,NA,NA,NA,0.4,0.5,0.4,0.5,0.5,NA,NA,NA,NA,NA,0.7568,1.5904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1278,0.3043,NA,NA,NA,NA,NA,NA,NA
"501","2017_L_06","23/7/17",20170723,5,1,5,0.5,1.5,1.5,NA,NA,62.2,55.4,86.3,34.2,9.9,NA,NA,NA,NA,NA,0.7,0.7,0.7,0.6,0.6,NA,NA,NA,NA,NA,1.0592,4.0242,6.2856,1,0.1909,2,0.0063,NA,NA,4,0.141,9,"0.0403",NA,NA,2,"","",0.001,0.1549,0.6832,0.8134,0.0342,9.9999999999989e-05,NA,0.0478,0.0185,NA
"502","2017_L_06","23/7/17",20170723,5,2,5,1,1,1.2,0.8,0.7,43.1,45.8,20.6,54.4,43.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,1.1223,1.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000200000000000089,0.169,0.3869,NA,NA,NA,NA,NA,NA,NA
"503","2017_L_06","23/7/17",20170723,5,3,5,1,1.4,1.5,NA,NA,24.1,25.5,76.4,61.1,48.9,70,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,1.9121,3.8731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1605,0.6239,NA,NA,NA,NA,NA,NA,NA
"504","2017_L_06","23/7/17",20170723,5,4,5,0.5,1,2,NA,NA,22,10.7,30,27.1,22.1,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.0728,1.0629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000299999999999967,0.1753,0.1639,NA,NA,NA,NA,NA,NA,NA
"505","2017_L_06","23/7/17",20170723,5,5,5,1,1.8,1.5,NA,NA,57.1,69.1,33.6,52.4,30.1,47,NA,NA,NA,NA,0.6,0.6,0.6,0.5,0.6,0.6,NA,NA,NA,NA,0.9843,3.4642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00229999999999997,0.1538,0.6157,NA,NA,NA,NA,NA,NA,NA
"506","2017_L_06","23/7/17",20170723,6,1,5,2,2.2,NA,NA,NA,53.6,85.1,47.1,33.9,68.8,37.4,NA,NA,NA,NA,0.5,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,0.9772,4.2984,17.5117,NA,NA,NA,NA,NA,NA,5,0.2193,NA,"0.0193",NA,NA,2,"","",0,0.1258,0.7283,2.2891,NA,NA,NA,0.072,0.00610000000000005,NA
"507","2017_L_06","23/7/17",20170723,6,2,5,1,1.5,1.5,NA,NA,45.1,78.8,62.6,70.2,32.6,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,0.9928,3.7243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.1406,0.6635,NA,NA,NA,NA,NA,NA,NA
"508","2017_L_06","23/7/17",20170723,6,3,5,0.6,0.9,0.6,0.6,0.6,26.5,50.8,37.1,43.4,38.6,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.606,1.5263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.002,0.0827,0.2523,NA,NA,NA,NA,NA,NA,NA
"509","2017_L_06","23/7/17",20170723,6,4,5,1.8,1.8,NA,NA,NA,43.1,90.1,76.4,42.9,62.4,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,0.8036,3.9258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00280000000000002,0.1024,0.7161,NA,NA,NA,NA,NA,NA,NA
"510","2017_L_06","23/7/17",20170723,6,5,5,0.6,1.8,1.8,NA,NA,57.6,10.5,88.4,91,41.1,54,NA,NA,NA,NA,0.6,0.5,0.6,0.6,0.6,0.6,NA,NA,NA,NA,0.894,3.7805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00380000000000003,0.1254,0.6587,NA,NA,NA,NA,NA,NA,NA
"511","2017_L_06","23/7/17",20170723,7,1,4.9,0.3,0.7,1.2,0.9,0.9,17.1,39.9,43.6,60,46.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,0.6719,1.5515,7.0647,NA,NA,1,0.0024,NA,NA,3,0.0872,30,"0.1150",NA,NA,1,"1 bivalve","",0.000299999999999967,0.0999,0.2581,0.847,NA,0.000300000000000022,NA,0.0297,0.0391,NA
"512","2017_L_06","23/7/17",20170723,7,2,5,0.5,1,0.9,1,1.3,32.1,51.2,33.2,38.1,55.6,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,0.8834,2.1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000200000000000089,0.1218,0.3446,NA,NA,NA,NA,NA,NA,NA
"513","2017_L_06","23/7/17",20170723,7,3,5,0.5,1.9,1.5,NA,NA,48.6,28,47.8,49.1,NA,NA,NA,NA,NA,NA,0.6,0.6,0.5,0.5,NA,NA,NA,NA,NA,NA,0.7381,1.6503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00269999999999992,0.0928,0.2941,NA,NA,NA,NA,NA,NA,NA
"514","2017_L_06","23/7/17",20170723,7,4,5,0.8,1.7,2,NA,NA,39,41.6,10.5,54.9,14.2,59.4,54.4,NA,NA,NA,0.5,0.5,0.3,0.5,0.5,0.6,0.6,NA,NA,NA,0.7664,3.0147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.0982999999999999,0.4819,NA,NA,NA,NA,NA,NA,NA
"515","2017_L_06","23/7/17",20170723,7,5,5,0.3,1.3,0.5,0.6,0.6,38.1,37.4,27.6,14.3,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,0.7733,0.6518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00149999999999995,0.1189,0.1106,NA,NA,NA,NA,NA,NA,NA
"516","2017_L_06","23/7/17",20170723,8,1,5,1,0.7,1,1,0.5,38.4,60.1,12.8,30.2,51.6,NA,NA,NA,NA,NA,0.5,0.5,0.6,0.5,0.5,NA,NA,NA,NA,NA,1.3458,2.0692,2.7602,1,0.0014,NA,NA,NA,NA,2,0.0466,20,"0.1165",NA,NA,NA,"1 brittle star, 1 bivalve","",0.00150000000000006,0.1712,0.2945,0.3219,0.000199999999999978,NA,NA,0.017,0.0311,NA
"517","2017_L_06","23/7/17",20170723,8,2,5,1.5,1.3,1,NA,NA,50.1,36.2,50.1,65.8,NA,NA,NA,NA,NA,NA,0.5,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,1.1412,2.6661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1377,0.3262,NA,NA,NA,NA,NA,NA,NA
"518","2017_L_06","23/7/17",20170723,8,3,5,2,2,NA,NA,NA,34.4,75.8,62.8,74.4,35.6,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.7,0.7,NA,NA,NA,NA,NA,1.1565,4.4849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000599999999999934,0.1573,0.7057,NA,NA,NA,NA,NA,NA,NA
"519","2017_L_06","23/7/17",20170723,8,4,5,1,2,2,NA,NA,48.8,73.6,18,64.4,76.6,NA,NA,NA,NA,NA,0.6,0.7,0.7,0.7,0.7,NA,NA,NA,NA,NA,0.8533,4.0504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1225,0.551,NA,NA,NA,NA,NA,NA,NA
"520","2017_L_06","23/7/17",20170723,8,5,5,2,1.4,1,NA,NA,62.8,62.4,50,15.9,43.6,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,1.1596,2.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000200000000000089,0.1417,0.4028,NA,NA,NA,NA,NA,NA,NA
"521","2017_L_07","22/7/17",20170722,1,1,5,0.5,1.1,1.2,1.2,NA,29.9,68.2,14.5,50.4,23,NA,NA,NA,NA,NA,0.4,0.5,0.4,0.5,0.5,NA,NA,NA,NA,NA,0.4817,1.3447,17.7355,5,0.0314,1,0.002,2,0.008,NA,NA,1,"0.0092",NA,NA,4,"","",0.00839999999999996,0.0782,0.2206,2.1379,0.00480000000000003,9.9999999999989e-05,0.000300000000000022,NA,0.00469999999999998,NA
"522","2017_L_07","22/7/17",20170722,1,2,3.8,0.4,0.5,0.6,1,1,48.4,36.2,36,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,0.579,0.9057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00349999999999995,0.0926,0.1576,NA,NA,NA,NA,NA,NA,NA
"523","2017_L_07","22/7/17",20170722,1,3,5,0.7,1.1,1,1.1,1,22.7,37.6,40.9,14.9,49.4,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.6022,1.0946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00449999999999995,0.1063,0.3468,NA,NA,NA,NA,NA,NA,NA
"524","2017_L_07","22/7/17",20170722,1,4,4.1,0.6,1.1,1.4,NA,NA,19.7,37.9,35.2,3.2,47.2,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,0.6258,1.3009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00309999999999999,0.1,0.1999,NA,NA,NA,NA,NA,NA,NA
"525","2017_L_07","22/7/17",20170722,1,5,4.8,0.5,0.5,0.6,0.5,0.6,47.7,31.8,25.4,17.7,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.5123,0.7558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00229999999999997,0.0860999999999998,0.1257,NA,NA,NA,NA,NA,NA,NA
"526","2017_L_07","22/7/17",20170722,2,1,5,1,1,1,0.9,0.6,25.3,38.9,28.2,30.2,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.8818,0.91,8.9708,3,0.0084,2,0.0042,1,0.0023,1,0.0221,NA,"",NA,NA,5,"","",0,0.1507,0.1301,0.9251,0.0015,0.000299999999999967,0.000799999999999967,0.00650000000000001,NA,NA
"527","2017_L_07","22/7/17",20170722,2,2,5,0.8,0.6,1,1.2,NA,30,26.4,45.8,NA,NA,NA,NA,NA,NA,NA,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.6048,0.8374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000199999999999978,0.1102,0.1058,NA,NA,NA,NA,NA,NA,NA
"528","2017_L_07","22/7/17",20170722,2,3,5,0.6,1.1,0.9,0.5,1,21.2,35.1,25.7,34.1,NA,NA,NA,NA,NA,NA,0.5,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,0.677,0.9386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.000500000000000056,0.113,0.1226,NA,NA,NA,NA,NA,NA,NA
"529","2017_L_07","22/7/17",20170722,2,4,5,1.4,1.3,1,1,NA,17.7,44.2,42.2,21.1,36.4,NA,NA,NA,NA,NA,0.4,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,0.9384,1.2298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1576,0.1677,NA,NA,NA,NA,NA,NA,NA
"530","2017_L_07","22/7/17",20170722,2,5,5,1.4,0.6,0.6,1.1,1.4,21.5,39.6,33.8,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.6576,0.6473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.0925,0.1021,NA,NA,NA,NA,NA,NA,NA
"531","2017_L_07","22/7/17",20170722,3,1,5,2,1.4,1.1,NA,NA,9,45.8,32.9,5.6,28.2,46.7,NA,NA,NA,NA,0.3,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,0.5416,1.3683,4.722,1,0.0028,NA,NA,1,6e-04,NA,NA,NA,"",NA,NA,7,"7 bivalves","",0.00829999999999997,0.0729000000000001,0.1971,0.6158,5e-04,NA,0.000199999999999978,NA,NA,NA
"532","2017_L_07","22/7/17",20170722,3,2,5,0.7,0.9,0.8,0.8,0.6,14.5,34.8,49.2,39.2,37.8,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.6286,1.2454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.1244,0.2211,NA,NA,NA,NA,NA,NA,NA
"533","2017_L_07","22/7/17",20170722,3,3,5,1,1,0.6,0.6,0.8,34,17.3,36.2,43.4,NA,NA,NA,NA,NA,NA,0.5,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.5894,0.9312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.002,0.1073,0.1561,NA,NA,NA,NA,NA,NA,NA
"534","2017_L_07","22/7/17",20170722,3,4,5,0.7,2.6,NA,NA,NA,61.6,28.2,13.7,15.5,43,59.9,64.4,NA,NA,NA,0.6,0.6,0.4,0.6,0.6,0.6,0.7,NA,NA,NA,0.7088,2.9841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.0902999999999999,0.5006,NA,NA,NA,NA,NA,NA,NA
"535","2017_L_07","22/7/17",20170722,3,5,5,0.6,0.7,0.6,0.5,0.6,45.6,40.7,30.1,19.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.9287,0.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1128,0.1332,NA,NA,NA,NA,NA,NA,NA
"536","2017_L_07","22/7/17",20170722,4,1,5,0.5,1.5,1.6,1.1,NA,42.2,32.4,10.5,34.4,46.6,NA,NA,NA,NA,NA,0.4,0.4,0.3,0.4,0.5,NA,NA,NA,NA,NA,0.5614,1.1108,12.222,3,0.0082,1,8e-04,5,0.0142,NA,NA,3,"0.0047",NA,NA,NA,"1 brittle star","",0,0.0843,0.1889,1.5331,0.000699999999999978,9.9999999999989e-05,0.000599999999999989,NA,0.00320000000000004,NA
"537","2017_L_07","22/7/17",20170722,4,2,5,1.8,1.5,1.1,NA,NA,48.6,47.6,39.9,56.9,23.4,NA,NA,NA,NA,NA,0.4,0.5,0.4,0.5,0.5,NA,NA,NA,NA,NA,0.6185,1.5217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.0974,0.276,NA,NA,NA,NA,NA,NA,NA
"538","2017_L_07","22/7/17",20170722,4,3,5,2,2.5,NA,NA,NA,46.2,41.9,55.9,7.1,52.2,19.9,NA,NA,NA,NA,0.5,0.5,0.5,0.6,0.5,0.5,NA,NA,NA,NA,0.5503,1.7812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00180000000000002,0.07,0.3062,NA,NA,NA,NA,NA,NA,NA
"539","2017_L_07","22/7/17",20170722,4,4,5,2.3,2,NA,NA,NA,38.6,13.8,29.1,41,42.2,NA,NA,NA,NA,NA,0.5,0.3,0.4,0.4,0.5,NA,NA,NA,NA,NA,0.4221,1.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.0657,0.2639,NA,NA,NA,NA,NA,NA,NA
"540","2017_L_07","22/7/17",20170722,4,5,5,1.6,1.2,0.9,NA,NA,29,40.9,38.8,20.8,29.3,8.7,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,0.3824,1.0216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.0612,0.1848,NA,NA,NA,NA,NA,NA,NA
"541","2017_L_07","22/7/17",20170722,5,1,5,0.4,0.5,0.7,0.8,0.9,15.2,39,42.5,14,47.6,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.6085,1.0323,5.2934,2,0.0103,NA,NA,2,0.004,NA,NA,NA,"",NA,NA,4,"","",0.00109999999999999,0.0997,0.1698,0.6872,0.002,NA,0.000199999999999978,NA,NA,NA
"542","2017_L_07","22/7/17",20170722,5,2,5,0.6,1,1,1.5,NA,36.8,62.4,65,37.1,NA,NA,NA,NA,NA,NA,0.4,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,0.6092,1.5997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00750000000000006,0.1023,0.3013,NA,NA,NA,NA,NA,NA,NA
"543","2017_L_07","22/7/17",20170722,5,3,5,1,0.9,1.1,NA,NA,47.8,30,49.2,21.1,16.9,NA,NA,NA,NA,NA,0.5,0.5,0.4,0.5,0.5,NA,NA,NA,NA,NA,0.5608,1.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.0842000000000001,0.2359,NA,NA,NA,NA,NA,NA,NA
"544","2017_L_07","22/7/17",20170722,5,4,5,1.4,1.6,1.6,NA,NA,26.8,72.4,46.9,52.2,39,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,0.7092,2.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00420000000000009,0.1086,0.3701,NA,NA,NA,NA,NA,NA,NA
"545","2017_L_07","22/7/17",20170722,5,5,5,1.2,1.1,1.5,NA,NA,41.4,70.2,39.1,61.8,48.4,NA,NA,NA,NA,NA,0.5,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,0.905,2.6328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.00580000000000003,0.121,0.4142,NA,NA,NA,NA,NA,NA,NA
"546","2017_L_07","22/7/17",20170722,6,1,4,0.4,0.6,0.7,0.3,0.2,44.8,7.5,33.8,37.2,42,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.6508,0.8953,2.5062,1,8e-04,NA,NA,1,0.002,NA,NA,1,"0.0015",NA,NA,4,"","",0,0.0882999999999999,0.1519,0.3389,9.9999999999989e-05,NA,0.000200000000000033,NA,0.000799999999999967,NA
"547","2017_L_07","22/7/17",20170722,6,2,5,1,1.2,0.7,0.7,0.8,39.9,50,49,39.1,20.9,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,1.0167,1.6924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1426,0.2895,NA,NA,NA,NA,NA,NA,NA
"548","2017_L_07","22/7/17",20170722,6,3,5,1.5,1.2,1.2,1,NA,39.6,31.2,26.9,7.8,28.7,37.8,7.9,NA,NA,NA,0.5,0.5,0.5,0.3,0.5,0.5,0.5,NA,NA,NA,0.8242,1.2565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.1005,0.21,NA,NA,NA,NA,NA,NA,NA
"549","2017_L_07","22/7/17",20170722,6,4,5,1.4,1.1,1.1,1,NA,38.1,43.4,42.4,43.8,17.5,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,0.7755,1.4738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",9.9999999999989e-05,0.1111,0.2331,NA,NA,NA,NA,NA,NA,NA
"550","2017_L_07","22/7/17",20170722,6,5,5,1.1,0.6,0.4,0.5,0.6,22.7,24,5.2,19.2,16.3,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,0.8357,0.4909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.001,0.1055,0.0916000000000001,NA,NA,NA,NA,NA,NA,NA
"551","2017_L_07","22/7/17",20170722,7,1,5,0.3,0.4,0.5,0.4,0.3,30,31.2,20.2,19.8,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,0.4731,0.5371,5.9886,2,0.015,NA,NA,2,0.0043,NA,NA,NA,"",NA,NA,10,"","",0,0.0871000000000001,0.122,0.7753,0.00360000000000005,NA,0.000900000000000012,NA,NA,NA
"552","2017_L_07","22/7/17",20170722,7,2,5,0.7,0.8,0.8,0.9,0.8,17.1,28,23.4,13,29,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.4,NA,NA,NA,NA,NA,0.8774,0.8947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0.001,0.121,0.1167,NA,NA,NA,NA,NA,NA,NA
"553","2017_L_07","22/7/17",20170722,7,3,5,0.6,0.5,0.6,0.8,0.9,37,37.6,23,17.5,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.6458,0.7592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1151,0.1325,NA,NA,NA,NA,NA,NA,NA
"554","2017_L_07","22/7/17",20170722,7,4,5,0.6,0.5,0.5,0.6,0.9,36,34.8,34.5,16.4,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.6867,0.8067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1124,0.1542,NA,NA,NA,NA,NA,NA,NA
"555","2017_L_07","22/7/17",20170722,7,5,5,0.5,0.5,0.5,0.7,0.9,30,20.5,17.3,26.1,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.8111,0.5995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1265,0.1017,NA,NA,NA,NA,NA,NA,NA
"556","2017_L_07","22/7/17",20170722,8,1,3.8,0.4,0.5,0.5,0.5,0.5,30.1,17,25.5,5.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.3054,0.4092,1.4711,1,0.006,NA,NA,8,0.0133,NA,NA,2,"0.0084",NA,NA,4,"","",0,0.0372,0.0596000000000001,0.1704,0.00160000000000005,NA,0.00209999999999999,NA,0.002,NA
"557","2017_L_07","22/7/17",20170722,8,2,5,0.8,0.7,0.4,0.4,0.5,34.2,28.2,23.9,14.8,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.7437,0.5683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.0864,0.0946000000000002,NA,NA,NA,NA,NA,NA,NA
"558","2017_L_07","22/7/17",20170722,8,3,3.4,0.5,0.5,0.5,0.7,0.9,32.9,12.8,24.2,30.7,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.4,NA,NA,NA,NA,NA,NA,0.3359,0.6131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.0567000000000001,0.1224,NA,NA,NA,NA,NA,NA,NA
"559","2017_L_07","22/7/17",20170722,8,4,5,0.5,0.8,0.5,0.5,0.9,9.5,25.7,30.9,31.7,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,NA,0.7893,0.6301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1156,0.1029,NA,NA,NA,NA,NA,NA,NA
"560","2017_L_07","22/7/17",20170722,8,5,5,1.1,0.7,0.8,0.5,0.5,17.5,23,12.3,16.6,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,1.2621,0.3145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","",0,0.1786,0.0456999999999996,NA,NA,NA,NA,NA,NA,NA
"561","2017_M_02","24/5/17",20170524,1,1,3.7,0.5,1.1,0.4,0.6,0.4,37.2,42.9,25.7,42,7.5,NA,NA,NA,NA,NA,0.4,0.4,0.3,0.3,0.3,NA,NA,NA,NA,NA,0.3341,0.6635,8.3682,1,0.2209,18,0.0547,2,0.0168,9,0.119,NA,"",NA,NA,7,"","",0.000900000000000012,0.0499999999999999,0.1129,1.591,0.0425,0.00719999999999998,0.000800000000000023,0.0347,NA,NA
